metric_name,metric_value,origin_index 
frontier_per_origin_candidate_counts,2,58711
frontier_per_origin_candidate_counts,2,58715
frontier_per_origin_candidate_counts,1,58717
frontier_per_origin_candidate_counts,2,58719
frontier_per_origin_candidate_counts,2,58723
frontier_per_origin_candidate_counts,1,58724
frontier_per_origin_candidate_counts,2,58725
frontier_per_origin_candidate_counts,1,58728
frontier_per_origin_candidate_counts,1,58729
frontier_per_origin_candidate_counts,2,58735
frontier_per_origin_candidate_counts,2,58738
frontier_per_origin_candidate_counts,2,58741
frontier_per_origin_candidate_counts,2,58743
frontier_per_origin_candidate_counts,2,58744
frontier_per_origin_candidate_counts,1,58747
frontier_per_origin_candidate_counts,2,58749
frontier_per_origin_candidate_counts,2,58750
frontier_per_origin_candidate_counts,2,58751
frontier_per_origin_candidate_counts,1,58754
frontier_per_origin_candidate_counts,2,58755
frontier_per_origin_candidate_counts,3,58757
frontier_per_origin_candidate_counts,2,5876
frontier_per_origin_candidate_counts,2,58760
frontier_per_origin_candidate_counts,2,58761
frontier_per_origin_candidate_counts,2,58762
frontier_per_origin_candidate_counts,1,58763
frontier_per_origin_candidate_counts,1,58766
frontier_per_origin_candidate_counts,2,58767
frontier_per_origin_candidate_counts,2,58768
frontier_per_origin_candidate_counts,1,58769
frontier_per_origin_candidate_counts,2,58770
frontier_per_origin_candidate_counts,2,58773
frontier_per_origin_candidate_counts,1,58779
frontier_per_origin_candidate_counts,2,58782
frontier_per_origin_candidate_counts,2,58783
frontier_per_origin_candidate_counts,2,58784
frontier_per_origin_candidate_counts,1,58786
frontier_per_origin_candidate_counts,2,58788
frontier_per_origin_candidate_counts,3,58789
frontier_per_origin_candidate_counts,2,58791
frontier_per_origin_candidate_counts,1,58792
frontier_per_origin_candidate_counts,1,58795
frontier_per_origin_candidate_counts,1,58796
frontier_per_origin_candidate_counts,2,58798
frontier_per_origin_candidate_counts,1,58799
frontier_per_origin_candidate_counts,2,5880
frontier_per_origin_candidate_counts,3,58802
frontier_per_origin_candidate_counts,2,58803
frontier_per_origin_candidate_counts,2,58808
frontier_per_origin_candidate_counts,2,58809
frontier_per_origin_candidate_counts,2,58810
frontier_per_origin_candidate_counts,3,58812
frontier_per_origin_candidate_counts,1,58813
frontier_per_origin_candidate_counts,3,58814
frontier_per_origin_candidate_counts,2,58818
frontier_per_origin_candidate_counts,2,58824
frontier_per_origin_candidate_counts,2,58825
frontier_per_origin_candidate_counts,2,58827
frontier_per_origin_candidate_counts,2,5883
frontier_per_origin_candidate_counts,2,58832
frontier_per_origin_candidate_counts,1,58833
frontier_per_origin_candidate_counts,1,58838
frontier_per_origin_candidate_counts,2,58839
frontier_per_origin_candidate_counts,1,58841
frontier_per_origin_candidate_counts,3,58842
frontier_per_origin_candidate_counts,1,58844
frontier_per_origin_candidate_counts,2,58845
frontier_per_origin_candidate_counts,1,58846
frontier_per_origin_candidate_counts,2,58849
frontier_per_origin_candidate_counts,1,58850
frontier_per_origin_candidate_counts,2,58854
frontier_per_origin_candidate_counts,2,58855
frontier_per_origin_candidate_counts,1,58861
frontier_per_origin_candidate_counts,2,58862
frontier_per_origin_candidate_counts,1,58863
frontier_per_origin_candidate_counts,2,58864
frontier_per_origin_candidate_counts,2,58866
frontier_per_origin_candidate_counts,2,58871
frontier_per_origin_candidate_counts,2,58872
frontier_per_origin_candidate_counts,3,58873
frontier_per_origin_candidate_counts,2,58874
frontier_per_origin_candidate_counts,1,5888
frontier_per_origin_candidate_counts,2,58880
frontier_per_origin_candidate_counts,2,58881
frontier_per_origin_candidate_counts,1,58882
frontier_per_origin_candidate_counts,1,58884
frontier_per_origin_candidate_counts,1,58887
frontier_per_origin_candidate_counts,2,58889
frontier_per_origin_candidate_counts,2,58892
frontier_per_origin_candidate_counts,2,58893
frontier_per_origin_candidate_counts,3,58894
frontier_per_origin_candidate_counts,2,58895
frontier_per_origin_candidate_counts,1,58898
frontier_per_origin_candidate_counts,1,58902
frontier_per_origin_candidate_counts,2,58905
frontier_per_origin_candidate_counts,1,58906
frontier_per_origin_candidate_counts,2,58907
frontier_per_origin_candidate_counts,1,58908
frontier_per_origin_candidate_counts,2,58910
frontier_per_origin_candidate_counts,1,58911
frontier_per_origin_candidate_counts,2,58912
frontier_per_origin_candidate_counts,1,58914
frontier_per_origin_candidate_counts,2,58915
frontier_per_origin_candidate_counts,3,58919
frontier_per_origin_candidate_counts,2,58925
frontier_per_origin_candidate_counts,1,58928
frontier_per_origin_candidate_counts,1,5893
frontier_per_origin_candidate_counts,2,58930
frontier_per_origin_candidate_counts,1,58933
frontier_per_origin_candidate_counts,1,58934
frontier_per_origin_candidate_counts,2,58935
frontier_per_origin_candidate_counts,2,58936
frontier_per_origin_candidate_counts,2,58937
frontier_per_origin_candidate_counts,2,58938
frontier_per_origin_candidate_counts,1,58941
frontier_per_origin_candidate_counts,2,58942
frontier_per_origin_candidate_counts,2,58947
frontier_per_origin_candidate_counts,2,58950
frontier_per_origin_candidate_counts,2,58952
frontier_per_origin_candidate_counts,2,58953
frontier_per_origin_candidate_counts,2,58954
frontier_per_origin_candidate_counts,2,58958
frontier_per_origin_candidate_counts,2,58962
frontier_per_origin_candidate_counts,1,58967
frontier_per_origin_candidate_counts,2,58970
frontier_per_origin_candidate_counts,2,58977
frontier_per_origin_candidate_counts,2,58980
frontier_per_origin_candidate_counts,2,58981
frontier_per_origin_candidate_counts,2,58983
frontier_per_origin_candidate_counts,2,58986
frontier_per_origin_candidate_counts,1,58988
frontier_per_origin_candidate_counts,2,5899
frontier_per_origin_candidate_counts,2,58990
frontier_per_origin_candidate_counts,2,58996
frontier_per_origin_candidate_counts,2,58999
frontier_per_origin_candidate_counts,2,59000
frontier_per_origin_candidate_counts,2,59001
frontier_per_origin_candidate_counts,1,59008
frontier_per_origin_candidate_counts,3,59009
frontier_per_origin_candidate_counts,2,59011
frontier_per_origin_candidate_counts,1,59013
frontier_per_origin_candidate_counts,2,59014
frontier_per_origin_candidate_counts,3,59016
frontier_per_origin_candidate_counts,2,59017
frontier_per_origin_candidate_counts,2,59022
frontier_per_origin_candidate_counts,2,59023
frontier_per_origin_candidate_counts,3,59025
frontier_per_origin_candidate_counts,2,59032
frontier_per_origin_candidate_counts,2,59034
frontier_per_origin_candidate_counts,1,59038
frontier_per_origin_candidate_counts,1,59043
frontier_per_origin_candidate_counts,4,59048
frontier_per_origin_candidate_counts,1,59050
frontier_per_origin_candidate_counts,2,59051
frontier_per_origin_candidate_counts,1,59054
frontier_per_origin_candidate_counts,1,59056
frontier_per_origin_candidate_counts,2,59057
frontier_per_origin_candidate_counts,1,5906
frontier_per_origin_candidate_counts,1,59064
frontier_per_origin_candidate_counts,2,59065
frontier_per_origin_candidate_counts,2,59066
frontier_per_origin_candidate_counts,1,59067
frontier_per_origin_candidate_counts,2,59075
frontier_per_origin_candidate_counts,2,59080
frontier_per_origin_candidate_counts,1,59081
frontier_per_origin_candidate_counts,2,59083
frontier_per_origin_candidate_counts,1,59089
frontier_per_origin_candidate_counts,2,59091
frontier_per_origin_candidate_counts,3,59092
frontier_per_origin_candidate_counts,1,59094
frontier_per_origin_candidate_counts,2,59095
frontier_per_origin_candidate_counts,2,59096
frontier_per_origin_candidate_counts,2,59102
frontier_per_origin_candidate_counts,2,59103
frontier_per_origin_candidate_counts,2,59106
frontier_per_origin_candidate_counts,1,59107
frontier_per_origin_candidate_counts,1,59108
frontier_per_origin_candidate_counts,2,59109
frontier_per_origin_candidate_counts,2,59111
frontier_per_origin_candidate_counts,2,59116
frontier_per_origin_candidate_counts,2,59117
frontier_per_origin_candidate_counts,2,59118
frontier_per_origin_candidate_counts,4,59120
frontier_per_origin_candidate_counts,2,59121
frontier_per_origin_candidate_counts,2,59122
frontier_per_origin_candidate_counts,2,59123
frontier_per_origin_candidate_counts,2,59124
frontier_per_origin_candidate_counts,2,59125
frontier_per_origin_candidate_counts,2,59128
frontier_per_origin_candidate_counts,1,59129
frontier_per_origin_candidate_counts,2,59130
frontier_per_origin_candidate_counts,1,59131
frontier_per_origin_candidate_counts,2,59134
frontier_per_origin_candidate_counts,1,59135
frontier_per_origin_candidate_counts,2,59136
frontier_per_origin_candidate_counts,2,59139
frontier_per_origin_candidate_counts,2,59142
frontier_per_origin_candidate_counts,2,59144
frontier_per_origin_candidate_counts,1,59145
frontier_per_origin_candidate_counts,2,59149
frontier_per_origin_candidate_counts,2,59150
frontier_per_origin_candidate_counts,2,59152
frontier_per_origin_candidate_counts,2,59155
frontier_per_origin_candidate_counts,2,59156
frontier_per_origin_candidate_counts,1,59158
frontier_per_origin_candidate_counts,1,59161
frontier_per_origin_candidate_counts,2,59165
frontier_per_origin_candidate_counts,2,59167
frontier_per_origin_candidate_counts,2,59169
frontier_per_origin_candidate_counts,1,5917
frontier_per_origin_candidate_counts,3,59170
frontier_per_origin_candidate_counts,2,59172
frontier_per_origin_candidate_counts,2,59180
frontier_per_origin_candidate_counts,2,59185
frontier_per_origin_candidate_counts,2,59186
frontier_per_origin_candidate_counts,1,59191
frontier_per_origin_candidate_counts,1,59192
frontier_per_origin_candidate_counts,2,59197
frontier_per_origin_candidate_counts,1,5920
frontier_per_origin_candidate_counts,2,59205
frontier_per_origin_candidate_counts,2,59208
frontier_per_origin_candidate_counts,1,5921
frontier_per_origin_candidate_counts,2,59210
frontier_per_origin_candidate_counts,2,59211
frontier_per_origin_candidate_counts,2,59215
frontier_per_origin_candidate_counts,2,59216
frontier_per_origin_candidate_counts,4,59218
frontier_per_origin_candidate_counts,3,59219
frontier_per_origin_candidate_counts,2,59221
frontier_per_origin_candidate_counts,2,59224
frontier_per_origin_candidate_counts,2,59228
frontier_per_origin_candidate_counts,2,59230
frontier_per_origin_candidate_counts,3,59231
frontier_per_origin_candidate_counts,1,59232
frontier_per_origin_candidate_counts,2,59233
frontier_per_origin_candidate_counts,2,5924
frontier_per_origin_candidate_counts,2,59243
frontier_per_origin_candidate_counts,2,59244
frontier_per_origin_candidate_counts,2,59249
frontier_per_origin_candidate_counts,2,59250
frontier_per_origin_candidate_counts,2,59254
frontier_per_origin_candidate_counts,2,59255
frontier_per_origin_candidate_counts,2,59256
frontier_per_origin_candidate_counts,1,59258
frontier_per_origin_candidate_counts,1,59263
frontier_per_origin_candidate_counts,3,59264
frontier_per_origin_candidate_counts,2,59266
frontier_per_origin_candidate_counts,2,59267
frontier_per_origin_candidate_counts,2,59270
frontier_per_origin_candidate_counts,2,59271
frontier_per_origin_candidate_counts,2,59272
frontier_per_origin_candidate_counts,2,59276
frontier_per_origin_candidate_counts,2,59279
frontier_per_origin_candidate_counts,2,59281
frontier_per_origin_candidate_counts,3,59282
frontier_per_origin_candidate_counts,2,59284
frontier_per_origin_candidate_counts,2,59285
frontier_per_origin_candidate_counts,2,59288
frontier_per_origin_candidate_counts,1,5929
frontier_per_origin_candidate_counts,2,59290
frontier_per_origin_candidate_counts,2,59292
frontier_per_origin_candidate_counts,2,59295
frontier_per_origin_candidate_counts,1,59296
frontier_per_origin_candidate_counts,2,59298
frontier_per_origin_candidate_counts,4,59299
frontier_per_origin_candidate_counts,2,59300
frontier_per_origin_candidate_counts,2,59305
frontier_per_origin_candidate_counts,2,59307
frontier_per_origin_candidate_counts,1,59309
frontier_per_origin_candidate_counts,1,59314
frontier_per_origin_candidate_counts,2,59316
frontier_per_origin_candidate_counts,3,59318
frontier_per_origin_candidate_counts,2,59321
frontier_per_origin_candidate_counts,1,59322
frontier_per_origin_candidate_counts,2,59323
frontier_per_origin_candidate_counts,2,59324
frontier_per_origin_candidate_counts,2,59328
frontier_per_origin_candidate_counts,1,59332
frontier_per_origin_candidate_counts,2,59333
frontier_per_origin_candidate_counts,2,59336
frontier_per_origin_candidate_counts,2,59338
frontier_per_origin_candidate_counts,1,5934
frontier_per_origin_candidate_counts,2,59344
frontier_per_origin_candidate_counts,2,59345
frontier_per_origin_candidate_counts,2,59346
frontier_per_origin_candidate_counts,2,59347
frontier_per_origin_candidate_counts,2,59348
frontier_per_origin_candidate_counts,2,59349
frontier_per_origin_candidate_counts,2,59350
frontier_per_origin_candidate_counts,2,59351
frontier_per_origin_candidate_counts,1,59353
frontier_per_origin_candidate_counts,1,59357
frontier_per_origin_candidate_counts,2,59364
frontier_per_origin_candidate_counts,2,59367
frontier_per_origin_candidate_counts,1,59371
frontier_per_origin_candidate_counts,2,59372
frontier_per_origin_candidate_counts,1,59374
frontier_per_origin_candidate_counts,2,59375
frontier_per_origin_candidate_counts,2,59379
frontier_per_origin_candidate_counts,1,59383
frontier_per_origin_candidate_counts,1,59386
frontier_per_origin_candidate_counts,2,59387
frontier_per_origin_candidate_counts,1,5939
frontier_per_origin_candidate_counts,2,59390
frontier_per_origin_candidate_counts,2,59391
frontier_per_origin_candidate_counts,2,59393
frontier_per_origin_candidate_counts,2,59396
frontier_per_origin_candidate_counts,3,59398
frontier_per_origin_candidate_counts,1,5940
frontier_per_origin_candidate_counts,3,59400
frontier_per_origin_candidate_counts,2,59402
frontier_per_origin_candidate_counts,2,59404
frontier_per_origin_candidate_counts,2,59406
frontier_per_origin_candidate_counts,2,59407
frontier_per_origin_candidate_counts,1,5941
frontier_per_origin_candidate_counts,1,59410
frontier_per_origin_candidate_counts,2,59411
frontier_per_origin_candidate_counts,2,59412
frontier_per_origin_candidate_counts,2,59417
frontier_per_origin_candidate_counts,2,59420
frontier_per_origin_candidate_counts,1,59424
frontier_per_origin_candidate_counts,2,59432
frontier_per_origin_candidate_counts,2,59435
frontier_per_origin_candidate_counts,2,59436
frontier_per_origin_candidate_counts,2,59438
frontier_per_origin_candidate_counts,2,59440
frontier_per_origin_candidate_counts,2,59441
frontier_per_origin_candidate_counts,3,59451
frontier_per_origin_candidate_counts,1,59453
frontier_per_origin_candidate_counts,2,59454
frontier_per_origin_candidate_counts,2,59455
frontier_per_origin_candidate_counts,2,59456
frontier_per_origin_candidate_counts,2,59457
frontier_per_origin_candidate_counts,2,59458
frontier_per_origin_candidate_counts,1,59461
frontier_per_origin_candidate_counts,4,59463
frontier_per_origin_candidate_counts,2,59465
frontier_per_origin_candidate_counts,2,59474
frontier_per_origin_candidate_counts,2,59475
frontier_per_origin_candidate_counts,2,59477
frontier_per_origin_candidate_counts,3,59479
frontier_per_origin_candidate_counts,2,5948
frontier_per_origin_candidate_counts,1,59482
frontier_per_origin_candidate_counts,2,59483
frontier_per_origin_candidate_counts,1,59484
frontier_per_origin_candidate_counts,1,59485
frontier_per_origin_candidate_counts,3,59486
frontier_per_origin_candidate_counts,2,59490
frontier_per_origin_candidate_counts,2,59491
frontier_per_origin_candidate_counts,2,59493
frontier_per_origin_candidate_counts,2,59496
frontier_per_origin_candidate_counts,2,59499
frontier_per_origin_candidate_counts,2,5950
frontier_per_origin_candidate_counts,2,59506
frontier_per_origin_candidate_counts,2,59509
frontier_per_origin_candidate_counts,2,59517
frontier_per_origin_candidate_counts,2,59518
frontier_per_origin_candidate_counts,2,59522
frontier_per_origin_candidate_counts,1,59523
frontier_per_origin_candidate_counts,2,59525
frontier_per_origin_candidate_counts,2,59527
frontier_per_origin_candidate_counts,1,59528
frontier_per_origin_candidate_counts,2,59530
frontier_per_origin_candidate_counts,2,59532
frontier_per_origin_candidate_counts,1,59533
frontier_per_origin_candidate_counts,2,59534
frontier_per_origin_candidate_counts,2,59535
frontier_per_origin_candidate_counts,2,59536
frontier_per_origin_candidate_counts,2,59540
frontier_per_origin_candidate_counts,2,59543
frontier_per_origin_candidate_counts,2,59545
frontier_per_origin_candidate_counts,2,59546
frontier_per_origin_candidate_counts,3,59547
frontier_per_origin_candidate_counts,4,59548
frontier_per_origin_candidate_counts,1,59550
frontier_per_origin_candidate_counts,2,59551
frontier_per_origin_candidate_counts,2,59553
frontier_per_origin_candidate_counts,2,59558
frontier_per_origin_candidate_counts,2,59561
frontier_per_origin_candidate_counts,2,59562
frontier_per_origin_candidate_counts,2,59563
frontier_per_origin_candidate_counts,2,59564
frontier_per_origin_candidate_counts,3,59573
frontier_per_origin_candidate_counts,2,59574
frontier_per_origin_candidate_counts,2,59576
frontier_per_origin_candidate_counts,2,59577
frontier_per_origin_candidate_counts,2,59578
frontier_per_origin_candidate_counts,3,59579
frontier_per_origin_candidate_counts,1,59580
frontier_per_origin_candidate_counts,2,59581
frontier_per_origin_candidate_counts,2,59582
frontier_per_origin_candidate_counts,2,59583
frontier_per_origin_candidate_counts,2,59586
frontier_per_origin_candidate_counts,2,59589
frontier_per_origin_candidate_counts,1,5959
frontier_per_origin_candidate_counts,2,59590
frontier_per_origin_candidate_counts,2,59593
frontier_per_origin_candidate_counts,2,59595
frontier_per_origin_candidate_counts,1,59599
frontier_per_origin_candidate_counts,2,5960
frontier_per_origin_candidate_counts,2,59600
frontier_per_origin_candidate_counts,2,59602
frontier_per_origin_candidate_counts,1,59608
frontier_per_origin_candidate_counts,2,59610
frontier_per_origin_candidate_counts,1,59613
frontier_per_origin_candidate_counts,2,59615
frontier_per_origin_candidate_counts,1,59617
frontier_per_origin_candidate_counts,2,59619
frontier_per_origin_candidate_counts,4,59621
frontier_per_origin_candidate_counts,4,59622
frontier_per_origin_candidate_counts,2,59626
frontier_per_origin_candidate_counts,1,59628
frontier_per_origin_candidate_counts,2,59629
frontier_per_origin_candidate_counts,2,59631
frontier_per_origin_candidate_counts,2,59632
frontier_per_origin_candidate_counts,2,59634
frontier_per_origin_candidate_counts,2,59636
frontier_per_origin_candidate_counts,2,59638
frontier_per_origin_candidate_counts,1,59640
frontier_per_origin_candidate_counts,1,59641
frontier_per_origin_candidate_counts,3,59642
frontier_per_origin_candidate_counts,2,59643
frontier_per_origin_candidate_counts,2,59644
frontier_per_origin_candidate_counts,2,59645
frontier_per_origin_candidate_counts,2,59646
frontier_per_origin_candidate_counts,2,59647
frontier_per_origin_candidate_counts,2,59649
frontier_per_origin_candidate_counts,2,59650
frontier_per_origin_candidate_counts,2,59652
frontier_per_origin_candidate_counts,1,59653
frontier_per_origin_candidate_counts,2,59654
frontier_per_origin_candidate_counts,2,59655
frontier_per_origin_candidate_counts,2,59658
frontier_per_origin_candidate_counts,2,59659
frontier_per_origin_candidate_counts,1,5966
frontier_per_origin_candidate_counts,3,59662
frontier_per_origin_candidate_counts,1,59664
frontier_per_origin_candidate_counts,2,59669
frontier_per_origin_candidate_counts,2,59670
frontier_per_origin_candidate_counts,1,59673
frontier_per_origin_candidate_counts,2,59680
frontier_per_origin_candidate_counts,1,59682
frontier_per_origin_candidate_counts,1,59683
frontier_per_origin_candidate_counts,2,59684
frontier_per_origin_candidate_counts,2,59685
frontier_per_origin_candidate_counts,2,59686
frontier_per_origin_candidate_counts,2,59687
frontier_per_origin_candidate_counts,2,59689
frontier_per_origin_candidate_counts,2,59695
frontier_per_origin_candidate_counts,2,59699
frontier_per_origin_candidate_counts,2,59702
frontier_per_origin_candidate_counts,1,59703
frontier_per_origin_candidate_counts,3,59706
frontier_per_origin_candidate_counts,1,59707
frontier_per_origin_candidate_counts,5,59709
frontier_per_origin_candidate_counts,1,59710
frontier_per_origin_candidate_counts,2,59712
frontier_per_origin_candidate_counts,1,59713
frontier_per_origin_candidate_counts,2,59716
frontier_per_origin_candidate_counts,1,59718
frontier_per_origin_candidate_counts,3,59719
frontier_per_origin_candidate_counts,2,59720
frontier_per_origin_candidate_counts,3,59722
frontier_per_origin_candidate_counts,2,59723
frontier_per_origin_candidate_counts,1,59724
frontier_per_origin_candidate_counts,2,59725
frontier_per_origin_candidate_counts,1,59727
frontier_per_origin_candidate_counts,2,59728
frontier_per_origin_candidate_counts,2,59729
frontier_per_origin_candidate_counts,1,5973
frontier_per_origin_candidate_counts,2,59730
frontier_per_origin_candidate_counts,1,59733
frontier_per_origin_candidate_counts,2,59734
frontier_per_origin_candidate_counts,1,59735
frontier_per_origin_candidate_counts,2,59736
frontier_per_origin_candidate_counts,2,59737
frontier_per_origin_candidate_counts,2,59739
frontier_per_origin_candidate_counts,2,59745
frontier_per_origin_candidate_counts,2,59746
frontier_per_origin_candidate_counts,1,59748
frontier_per_origin_candidate_counts,1,5975
frontier_per_origin_candidate_counts,2,59753
frontier_per_origin_candidate_counts,1,59754
frontier_per_origin_candidate_counts,1,59757
frontier_per_origin_candidate_counts,1,59763
frontier_per_origin_candidate_counts,1,59764
frontier_per_origin_candidate_counts,2,59766
frontier_per_origin_candidate_counts,2,59770
frontier_per_origin_candidate_counts,3,59771
frontier_per_origin_candidate_counts,2,59772
frontier_per_origin_candidate_counts,4,59775
frontier_per_origin_candidate_counts,1,59778
frontier_per_origin_candidate_counts,2,59779
frontier_per_origin_candidate_counts,1,59780
frontier_per_origin_candidate_counts,2,59787
frontier_per_origin_candidate_counts,2,59788
frontier_per_origin_candidate_counts,3,59791
frontier_per_origin_candidate_counts,2,59792
frontier_per_origin_candidate_counts,2,59794
frontier_per_origin_candidate_counts,2,59795
frontier_per_origin_candidate_counts,1,59798
frontier_per_origin_candidate_counts,1,59799
frontier_per_origin_candidate_counts,2,598
frontier_per_origin_candidate_counts,2,59800
frontier_per_origin_candidate_counts,2,59802
frontier_per_origin_candidate_counts,2,59807
frontier_per_origin_candidate_counts,2,59808
frontier_per_origin_candidate_counts,2,59809
frontier_per_origin_candidate_counts,2,59811
frontier_per_origin_candidate_counts,2,59813
frontier_per_origin_candidate_counts,1,59814
frontier_per_origin_candidate_counts,1,59815
frontier_per_origin_candidate_counts,1,59817
frontier_per_origin_candidate_counts,2,59818
frontier_per_origin_candidate_counts,2,59819
frontier_per_origin_candidate_counts,2,59824
frontier_per_origin_candidate_counts,2,59825
frontier_per_origin_candidate_counts,2,59827
frontier_per_origin_candidate_counts,2,59828
frontier_per_origin_candidate_counts,2,59831
frontier_per_origin_candidate_counts,2,59835
frontier_per_origin_candidate_counts,2,59838
frontier_per_origin_candidate_counts,2,59839
frontier_per_origin_candidate_counts,3,59842
frontier_per_origin_candidate_counts,2,59844
frontier_per_origin_candidate_counts,2,59847
frontier_per_origin_candidate_counts,2,59848
frontier_per_origin_candidate_counts,3,59850
frontier_per_origin_candidate_counts,2,59851
frontier_per_origin_candidate_counts,2,59854
frontier_per_origin_candidate_counts,3,59856
frontier_per_origin_candidate_counts,1,59860
frontier_per_origin_candidate_counts,2,59862
frontier_per_origin_candidate_counts,1,59865
frontier_per_origin_candidate_counts,1,59870
frontier_per_origin_candidate_counts,2,59871
frontier_per_origin_candidate_counts,2,59874
frontier_per_origin_candidate_counts,1,59876
frontier_per_origin_candidate_counts,1,59877
frontier_per_origin_candidate_counts,3,59878
frontier_per_origin_candidate_counts,1,59879
frontier_per_origin_candidate_counts,1,59881
frontier_per_origin_candidate_counts,2,59883
frontier_per_origin_candidate_counts,2,59886
frontier_per_origin_candidate_counts,2,59888
frontier_per_origin_candidate_counts,2,59889
frontier_per_origin_candidate_counts,1,5989
frontier_per_origin_candidate_counts,2,59892
frontier_per_origin_candidate_counts,1,59894
frontier_per_origin_candidate_counts,1,59897
frontier_per_origin_candidate_counts,4,59902
frontier_per_origin_candidate_counts,1,59904
frontier_per_origin_candidate_counts,2,59906
frontier_per_origin_candidate_counts,2,59907
frontier_per_origin_candidate_counts,1,59909
frontier_per_origin_candidate_counts,1,59910
frontier_per_origin_candidate_counts,2,59911
frontier_per_origin_candidate_counts,1,59915
frontier_per_origin_candidate_counts,2,59917
frontier_per_origin_candidate_counts,2,59919
frontier_per_origin_candidate_counts,1,59920
frontier_per_origin_candidate_counts,1,59924
frontier_per_origin_candidate_counts,1,59925
frontier_per_origin_candidate_counts,2,59929
frontier_per_origin_candidate_counts,2,59931
frontier_per_origin_candidate_counts,2,59933
frontier_per_origin_candidate_counts,1,59934
frontier_per_origin_candidate_counts,2,59936
frontier_per_origin_candidate_counts,1,5994
frontier_per_origin_candidate_counts,1,59941
frontier_per_origin_candidate_counts,2,59942
frontier_per_origin_candidate_counts,3,59945
frontier_per_origin_candidate_counts,2,59946
frontier_per_origin_candidate_counts,1,59954
frontier_per_origin_candidate_counts,2,59955
frontier_per_origin_candidate_counts,2,59959
frontier_per_origin_candidate_counts,2,59960
frontier_per_origin_candidate_counts,2,59962
frontier_per_origin_candidate_counts,2,59963
frontier_per_origin_candidate_counts,1,59964
frontier_per_origin_candidate_counts,2,59965
frontier_per_origin_candidate_counts,2,59966
frontier_per_origin_candidate_counts,2,59968
frontier_per_origin_candidate_counts,2,5997
frontier_per_origin_candidate_counts,2,59970
frontier_per_origin_candidate_counts,2,59971
frontier_per_origin_candidate_counts,2,59972
frontier_per_origin_candidate_counts,1,59973
frontier_per_origin_candidate_counts,2,59974
frontier_per_origin_candidate_counts,3,59977
frontier_per_origin_candidate_counts,1,59978
frontier_per_origin_candidate_counts,2,59980
frontier_per_origin_candidate_counts,2,59981
frontier_per_origin_candidate_counts,2,59982
frontier_per_origin_candidate_counts,2,59986
frontier_per_origin_candidate_counts,2,59987
frontier_per_origin_candidate_counts,3,59993
frontier_per_origin_candidate_counts,2,59994
frontier_per_origin_candidate_counts,1,59997
frontier_per_origin_candidate_counts,2,59998
frontier_per_origin_candidate_counts,2,59999
frontier_per_origin_candidate_counts,1,600
frontier_per_origin_candidate_counts,2,60001
frontier_per_origin_candidate_counts,3,60003
frontier_per_origin_candidate_counts,2,60006
frontier_per_origin_candidate_counts,2,60008
frontier_per_origin_candidate_counts,2,60010
frontier_per_origin_candidate_counts,2,60014
frontier_per_origin_candidate_counts,2,60017
frontier_per_origin_candidate_counts,1,60018
frontier_per_origin_candidate_counts,2,60020
frontier_per_origin_candidate_counts,1,60029
frontier_per_origin_candidate_counts,2,60030
frontier_per_origin_candidate_counts,2,60034
frontier_per_origin_candidate_counts,2,60036
frontier_per_origin_candidate_counts,2,60039
frontier_per_origin_candidate_counts,2,60040
frontier_per_origin_candidate_counts,3,60042
frontier_per_origin_candidate_counts,1,6005
frontier_per_origin_candidate_counts,2,60052
frontier_per_origin_candidate_counts,2,60053
frontier_per_origin_candidate_counts,2,60054
frontier_per_origin_candidate_counts,2,60058
frontier_per_origin_candidate_counts,2,60059
frontier_per_origin_candidate_counts,2,60063
frontier_per_origin_candidate_counts,2,60065
frontier_per_origin_candidate_counts,3,60078
frontier_per_origin_candidate_counts,2,6008
frontier_per_origin_candidate_counts,1,60081
frontier_per_origin_candidate_counts,2,60085
frontier_per_origin_candidate_counts,2,60086
frontier_per_origin_candidate_counts,2,60087
frontier_per_origin_candidate_counts,2,60088
frontier_per_origin_candidate_counts,2,6009
frontier_per_origin_candidate_counts,1,60091
frontier_per_origin_candidate_counts,2,60093
frontier_per_origin_candidate_counts,1,60095
frontier_per_origin_candidate_counts,2,60101
frontier_per_origin_candidate_counts,1,60103
frontier_per_origin_candidate_counts,2,60107
frontier_per_origin_candidate_counts,2,60109
frontier_per_origin_candidate_counts,2,60111
frontier_per_origin_candidate_counts,1,60112
frontier_per_origin_candidate_counts,2,60114
frontier_per_origin_candidate_counts,2,60116
frontier_per_origin_candidate_counts,4,60117
frontier_per_origin_candidate_counts,1,60119
frontier_per_origin_candidate_counts,2,60120
frontier_per_origin_candidate_counts,2,60122
frontier_per_origin_candidate_counts,1,60124
frontier_per_origin_candidate_counts,1,60126
frontier_per_origin_candidate_counts,1,60128
frontier_per_origin_candidate_counts,2,60132
frontier_per_origin_candidate_counts,4,60133
frontier_per_origin_candidate_counts,2,60137
frontier_per_origin_candidate_counts,2,60139
frontier_per_origin_candidate_counts,2,60140
frontier_per_origin_candidate_counts,2,60141
frontier_per_origin_candidate_counts,2,60143
frontier_per_origin_candidate_counts,1,60144
frontier_per_origin_candidate_counts,2,60146
frontier_per_origin_candidate_counts,1,60147
frontier_per_origin_candidate_counts,2,60148
frontier_per_origin_candidate_counts,2,6015
frontier_per_origin_candidate_counts,1,60151
frontier_per_origin_candidate_counts,1,60153
